Lake.Name,STN,Site.ID,Year,Secchi.depth_avg,Latitude,Longitude
GO HOME LAKE,1667,6,2004,4.9,45.00722222,-79.845
GO HOME LAKE,1667,6,2006,6,45.00722222,-79.845
GO HOME LAKE,1667,6,2007,5.2,45.00722222,-79.845
GO HOME LAKE,1667,6,2010,5.4,45.00722222,-79.845
GO HOME LAKE,1667,7,2004,3.6,45.00833333,-79.84527778
GO HOME LAKE,1667,7,2008,4,45.00833333,-79.84527778
GO HOME LAKE,1667,7,2009,4.2,45.00833333,-79.84527778
GO HOME LAKE,1667,8,2000,4.3,45.01666667,-79.88333333
GO HOME LAKE,1667,8,2008,3.9,45.01666667,-79.88333333
GO HOME LAKE,1667,8,2009,4.1,45.01666667,-79.88333333
GODSON LAKE,1670,1,2004,4.2,49.60833333,-92.75861111
GOLDEN CITY LAKE (Waterhouse),5750,1,2004,2,45.31666667,-79.41666667
GOLDEN LAKE,1675,3,2008,3.9,45.57333333,-77.35361111
GOLDEN LAKE,1675,3,2012,3.5,45.57333333,-77.35361111
GOLDEN LAKE,1675,4,2019,3,45.56361111,-77.28055556
GOODERHAM LAKE (PINE),1683,1,2001,6.2,44.91083333,-78.38305556
GOODERHAM LAKE (PINE),1683,1,2002,5.9,44.91083333,-78.38305556
GOODERHAM LAKE (PINE),1683,1,2003,5.6,44.91083333,-78.38305556
GOODERHAM LAKE (PINE),1683,1,2004,5.2,44.91083333,-78.38305556
GOODERHAM LAKE (PINE),1683,1,2005,5.7,44.91083333,-78.38305556
GOODERHAM LAKE (PINE),1683,1,2006,5.9,44.91083333,-78.38305556
GOODERHAM LAKE (PINE),1683,1,2010,5.2,44.91083333,-78.38305556
GOODERHAM LAKE (PINE),1683,1,2011,6.8,44.91083333,-78.38305556
GOODERHAM LAKE (PINE),1683,2,1997,4.6,44.9,-78.38333333
GOODERHAM LAKE (PINE),1683,2,1998,4.5,44.9,-78.38333333
GOODERHAM LAKE (PINE),1683,2,1999,4.5,44.9,-78.38333333
GOODERHAM LAKE (PINE),1683,2,2000,4,44.9,-78.38333333
GOODFISH LAKE,1684,1,2005,1.7,48.19222222,-80.02111111
GOODFISH LAKE,1684,2,2003,1.9,48.19805556,-80.01722222
GOODFISH LAKE,1684,2,2005,1.7,48.19805556,-80.01722222
GOODWIN LAKE,1688,1,2015,6.5,45.25527778,-78.64861111
GOOSENECK LAKE,1692,1,2000,2.8,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2004,2.7,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2006,3.7,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2007,3.9,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2008,3.4,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2009,3.6,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2010,3.7,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2011,3.6,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2012,3.6,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2013,3.2,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2014,3.2,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2016,3.4,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2017,2.7,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2018,2.8,45.65277778,-80.05638889
GOOSENECK LAKE,1692,1,2019,2.9,45.65277778,-80.05638889
GOOSENECK LAKE,1692,2,2017,3.5,45.65861111,-80.05416667
GOOSENECK LAKE,1692,2,2018,3.6,45.65861111,-80.05416667
GOOSENECK LAKE,1692,2,2019,3.4,45.65861111,-80.05416667
GOOSENECK LAKE,1692,3,2019,2.4,45.67305556,-80.03333333
GORDON LAKE,1697,1,2010,2.5,46.42083333,-83.83555556
GORDON LAKE,1697,1,2012,1.6,46.42083333,-83.83555556
GORDON LAKE,1697,2,2017,1.1,46.41555556,-83.82111111
GORDON LAKE,1699,1,2004,7,49.89333333,-93.715
GOUGH LAKE (BIRCH),1708,1,1995,4.9,46.3,-81.96666667
GOUGH LAKE (BIRCH),1708,1,1996,4.6,46.3,-81.96666667
GOUGH LAKE (BIRCH),1708,1,1999,8.3,46.3,-81.96666667
GOUGH LAKE (BIRCH),1708,2,1995,4.3,46.3,-81.96666667
GOUGH LAKE (BIRCH),1708,2,1996,4,46.3,-81.96666667
GOUGH LAKE (BIRCH),1708,2,1999,10,46.3,-81.96666667
GOULD LAKE,6343,2,2012,4.9,44.47277778,-76.58
GOULD LAKE,6343,3,2012,4.8,44.485,-76.57555556
GOULD LAKE,6343,4,2012,4.9,44.48083333,-76.56916667
GOULD LAKE,6869,1,1995,2.2,44.59388889,-81.2025
GOULD LAKE,6869,1,1997,2.9,44.59388889,-81.2025
GOULD LAKE,6869,1,1998,2.8,44.59388889,-81.2025
GOULD LAKE,6869,1,1999,5.1,44.59388889,-81.2025
GOULD LAKE,6869,1,2000,1.8,44.59388889,-81.2025
GOULD LAKE,6869,1,2001,3.3,44.59388889,-81.2025
GOULD LAKE,6869,1,2002,2.6,44.59388889,-81.2025
GOULD LAKE,6869,1,2003,2.7,44.59388889,-81.2025
GOULD LAKE,6869,1,2004,3.5,44.59388889,-81.2025
GOULD LAKE,6869,1,2005,3.4,44.59388889,-81.2025
GOULD LAKE,6869,1,2007,3.1,44.59388889,-81.2025
GOULD LAKE,6869,1,2011,2.7,44.59388889,-81.2025
GOULD LAKE,6869,1,2012,3.4,44.59388889,-81.2025
GOULD LAKE,6869,1,2013,3.7,44.59388889,-81.2025
GOULD LAKE,6869,1,2014,3.9,44.59388889,-81.2025
GOULD LAKE,6869,1,2015,3.3,44.59388889,-81.2025
GOULD LAKE,6869,1,2016,3.1,44.59388889,-81.2025
GOULD LAKE,6869,1,2017,2.8,44.59388889,-81.2025
GOULD LAKE,6869,1,2018,3.2,44.59388889,-81.2025
GOULD LAKE,6869,1,2019,3.6,44.59388889,-81.2025
GOWGANDA LAKE,7411,1,2005,2.7,47.64472222,-80.77722222
GOWGANDA LAKE,7411,2,2005,2.7,47.60194444,-80.79333333
GOWGANDA LAKE,7411,3,2005,2.7,47.62138889,-80.80333333
GRACE LAKE,1717,1,1997,5.1,45.06861111,-78.23166667
GRACE LAKE,1717,1,1998,5.1,45.06861111,-78.23166667
GRACE LAKE,1717,1,1999,5.2,45.06861111,-78.23166667
GRACE LAKE,1717,1,2000,5.2,45.06861111,-78.23166667
GRACE LAKE,1717,1,2001,5.4,45.06861111,-78.23166667
GRACE LAKE,1717,1,2002,5.7,45.06861111,-78.23166667
GRACE LAKE,1717,1,2003,5.7,45.06861111,-78.23166667
GRACE LAKE,1717,1,2004,4.6,45.06861111,-78.23166667
GRACE LAKE,1717,1,2006,5.9,45.06861111,-78.23166667
GRACE LAKE,1717,1,2007,6.2,45.06861111,-78.23166667
GRACE LAKE,1717,1,2008,6,45.06861111,-78.23166667
GRACE LAKE,1717,1,2010,6.3,45.06861111,-78.23166667
GRACE LAKE,1717,1,2011,5.7,45.06861111,-78.23166667
GRACE LAKE,1717,1,2012,6.4,45.06861111,-78.23166667
GRACE LAKE,1717,1,2013,5.4,45.06861111,-78.23166667
GRACE LAKE,1717,1,2014,4.8,45.06861111,-78.23166667
GRACE LAKE,1717,1,2016,6.1,45.06861111,-78.23166667
GRACE LAKE,1717,1,2017,4.9,45.06861111,-78.23166667
GRACE LAKE,1717,1,2018,5.2,45.06861111,-78.23166667
GRACE LAKE,1717,1,2019,4.8,45.06861111,-78.23166667
GRACE LAKE,1717,2,2014,4.8,45.07277778,-78.23527778
GRAHAM LAKE,1719,1,2012,2.5,44.57277778,-75.88027778
GRAHAM LAKE,1719,1,2013,3,44.57277778,-75.88027778
GRAHAM LAKE,1719,1,2014,2.5,44.57277778,-75.88027778
GRANDEUR LAKE,1722,2,2019,3.2,46.31555556,-82.60416667
GRANDVIEW LAKE,1723,1,1997,7,45.2,-79.05
GRANDVIEW LAKE,1723,1,1998,6.8,45.2,-79.05
GRANDVIEW LAKE,1723,1,1999,6.7,45.2,-79.05
GRANDVIEW LAKE,1723,1,2000,5.3,45.2,-79.05
GRANDVIEW LAKE,1723,1,2001,6.3,45.2,-79.05
GRANDVIEW LAKE,1723,1,2002,6.5,45.2,-79.05
GRANDVIEW LAKE,1723,1,2003,7,45.2,-79.05
GRANDVIEW LAKE,1723,1,2004,6.5,45.2,-79.05
GRANDVIEW LAKE,1723,1,2005,6,45.2,-79.05
GRANDVIEW LAKE,1723,1,2006,6.4,45.2,-79.05
GRANDVIEW LAKE,1723,1,2007,7.1,45.2,-79.05
GRANDVIEW LAKE,1723,1,2008,7.7,45.2,-79.05
GRANDVIEW LAKE,1723,1,2009,6.5,45.2,-79.05
GRANDVIEW LAKE,1723,1,2010,8.9,45.2,-79.05
GRANDVIEW LAKE,1723,1,2013,7.7,45.2,-79.05
GRANDVIEW LAKE,1723,1,2015,6.8,45.2,-79.05
GRANDVIEW LAKE,1723,1,2016,9.2,45.2,-79.05
GRANDVIEW LAKE,1723,1,2017,7.5,45.2,-79.05
GRANDVIEW LAKE,1723,1,2018,8.4,45.2,-79.05
GRANDVIEW LAKE,1723,2,2002,4.8,45.20111111,-79.05222222
GRANITE LAKE,1725,1,1999,3.1,49.71083333,-94.87083333
GRANITE LAKE,1725,1,2000,3.4,49.71083333,-94.87083333
GRANITE LAKE,1725,1,2001,3.4,49.71083333,-94.87083333
GRANITE LAKE,1725,1,2002,3.7,49.71083333,-94.87083333
GRANITE LAKE,1725,1,2003,4,49.71083333,-94.87083333
GRANITE LAKE,1725,1,2004,4,49.71083333,-94.87083333
GRANITE LAKE,1725,1,2005,3.7,49.71083333,-94.87083333
GRANITE LAKE,1725,1,2008,3.7,49.71083333,-94.87083333
GRANITE LAKE,1725,1,2009,3.3,49.71083333,-94.87083333
GRANITE LAKE,1725,2,1999,3.7,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2000,4.1,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2001,4.1,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2002,3.9,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2003,4.6,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2004,3.7,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2005,4.2,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2006,4,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2007,3.8,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2008,4.2,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2009,3.5,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2010,3.1,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2011,4,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2012,4.3,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2013,4.2,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2014,4,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2015,3.9,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2016,3.6,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2017,3.8,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2018,4.1,49.71472222,-94.86944444
GRANITE LAKE,1725,2,2019,4.9,49.71472222,-94.86944444
GRANITE LAKE,1725,4,2017,3.1,49.71083333,-95.12972222
GRASS LAKE,1738,1,1995,3.7,45.03333333,-78.55
GRASS LAKE,1738,1,1996,4,45.03333333,-78.55
GRASS LAKE,1738,1,1997,4,45.03333333,-78.55
GRASS LAKE,1738,1,1998,4.5,45.03333333,-78.55
GRASS LAKE (SWEENY),1739,1,2004,3,45.68333333,-79.2
GRASS LAKE (SWEENY),1739,1,2005,5.6,45.68333333,-79.2
GRASS LAKE (SWEENY),1739,1,2006,4.6,45.68333333,-79.2
GRASS LAKE (SWEENY),1739,1,2008,5.2,45.68333333,-79.2
GRASS LAKE (SWEENY),1739,1,2009,5.9,45.68333333,-79.2
GRASS LAKE (SWEENY),1739,1,2010,5.9,45.68333333,-79.2
GRASS LAKE (SWEENY),1739,1,2011,6.4,45.68333333,-79.2
GRASS LAKE (SWEENY),1739,1,2013,6.5,45.68333333,-79.2
GRASS LAKE (SWEENY),1739,1,2015,5.9,45.68333333,-79.2
GRASS LAKE (SWEENY),1739,1,2016,5.8,45.68333333,-79.2
GRASS LAKE (SWEENY),1739,1,2017,4.1,45.68333333,-79.2
GRASS LAKE (SWEENY),1739,1,2018,4.4,45.68333333,-79.2
GRASS LAKE (SWEENY),1739,1,2019,5.1,45.68333333,-79.2
GRASSY LAKE,7144,1,1999,1.7,49.90138889,-94.3825
GRASSY LAKE,7144,1,2000,1.6,49.90138889,-94.3825
GRASSY LAKE,7144,1,2001,1.6,49.90138889,-94.3825
GRASSY LAKE,7144,1,2002,1.8,49.90138889,-94.3825
GRASSY LAKE,7144,1,2003,2.1,49.90138889,-94.3825
GRASSY LAKE,7144,1,2004,1.8,49.90138889,-94.3825
GRASSY LAKE,7144,1,2006,1.7,49.90138889,-94.3825
GRASSY LAKE,7144,1,2007,2.1,49.90138889,-94.3825
GRASSY LAKE,7144,1,2008,1.6,49.90138889,-94.3825
GRASSY LAKE,7144,1,2011,1.7,49.90138889,-94.3825
GRASSY LAKE,7144,1,2012,2.6,49.90138889,-94.3825
GRASSY LAKE,7144,1,2016,2,49.90138889,-94.3825
GRASSY LAKE,7144,1,2019,2.5,49.90138889,-94.3825
GRASSY LAKE,7144,2,2014,2.2,49.89972222,-94.38444444
GRASSY LAKE,7144,3,2014,2.2,49.91,-94.38
GREELY LAKES,7374,5,2009,2.2,45.2425,-75.5825
GREELY LAKES,7374,5,2010,2,45.2425,-75.5825
GREELY LAKES,7374,6,2009,1.9,45.24138889,-75.57666667
GREELY LAKES,7374,6,2010,3.2,45.24138889,-75.57666667
GREEN LAKE,6347,2,2018,6.3,45.25777778,-76.91972222
GREEN LAKE,7331,1,2004,6.3,44.68444444,-76.48055556
GREEN LAKE,7331,1,2005,7.3,44.68444444,-76.48055556
GREEN LAKE,7331,1,2006,6.6,44.68444444,-76.48055556
GREEN LAKE,7331,1,2007,6.7,44.68444444,-76.48055556
GREEN LAKE,7331,1,2008,6.6,44.68444444,-76.48055556
GREEN LAKE,7331,1,2009,6.2,44.68444444,-76.48055556
GREEN LAKE,7331,1,2010,6.3,44.68444444,-76.48055556
GREEN LAKE,7331,1,2011,6.1,44.68444444,-76.48055556
GREEN LAKE,7331,1,2012,6.4,44.68444444,-76.48055556
GREEN LAKE,7331,1,2013,7.1,44.68444444,-76.48055556
GREEN LAKE,7331,1,2014,5.9,44.68444444,-76.48055556
GREEN LAKE,7331,1,2015,6.5,44.68444444,-76.48055556
GREEN LAKE,7331,1,2016,6.3,44.68444444,-76.48055556
GREEN LAKE,7331,1,2017,6.3,44.68444444,-76.48055556
GREEN LAKE,7331,1,2018,6,44.68444444,-76.48055556
GREEN LAKE,7331,1,2019,5.9,44.68444444,-76.48055556
GREEN LAKE,7331,2,2012,6.8,44.77305556,-77.70222222
GREEN LAKE,7331,2,2014,4.8,44.77305556,-77.70222222
GREENPIKE LAKE,7402,1,2017,2.1,48.62305556,-89.27972222
GREENPIKE LAKE,7402,1,2018,1.8,48.62305556,-89.27972222
GREENWATER LAKE,1763,2,2018,3.9,48.585,-90.49138889
GREENWATER LAKE,1763,3,2018,3.8,48.58138889,-90.47055556
GREENWOOD LAKE (SUCKER),1765,1,2002,2.5,45.42861111,-78.79944444
GRENADIER POND,7065,3,2001,1.1,43.64083333,-79.46611111
GRENADIER POND,7065,3,2002,1.5,43.64083333,-79.46611111
GRENADIER POND,7065,3,2003,0.8,43.64083333,-79.46611111
GRENADIER POND,7065,3,2004,1.9,43.64083333,-79.46611111
GRENADIER POND,7065,3,2005,1.7,43.64083333,-79.46611111
GRENADIER POND,7065,3,2007,2.1,43.64083333,-79.46611111
GRENADIER POND,7065,3,2009,2.1,43.64083333,-79.46611111
GRENADIER POND,7065,3,2010,1.3,43.64083333,-79.46611111
GRENADIER POND,7065,3,2011,1.3,43.64083333,-79.46611111
GRENADIER POND,7065,3,2013,1.4,43.64083333,-79.46611111
GRENADIER POND,7065,3,2014,1.1,43.64083333,-79.46611111
GRENADIER POND,7065,3,2015,1.1,43.64083333,-79.46611111
GRENADIER POND,7065,3,2016,1.2,43.64083333,-79.46611111
GRENADIER POND,7065,3,2017,1.3,43.64083333,-79.46611111
GRENADIER POND,7065,3,2018,1.4,43.64083333,-79.46611111
GRENADIER POND,7065,3,2019,1.4,43.64083333,-79.46611111
GRENADIER POND,7065,5,1995,1.7,43.63333333,-79.46666667
GRIFFIN LAKE (CLEAR),1776,1,2009,3.5,46.23611111,-81.76611111
GRIFFIN LAKE (CLEAR),1776,1,2012,4.1,46.23611111,-81.76611111
GRIFFIN LAKE (CLEAR),1776,1,2013,4.8,46.23611111,-81.76611111
GRIFFIN LAKE (CLEAR),1776,1,2014,4.2,46.23611111,-81.76611111
GRIFFIN LAKE (CLEAR),1776,1,2015,4,46.23611111,-81.76611111
GRIFFIN LAKE (CLEAR),1776,1,2016,3.8,46.23611111,-81.76611111
GRIFFIN LAKE (CLEAR),1776,1,2017,3.5,46.23611111,-81.76611111
GRIFFIN LAKE (CLEAR),1776,1,2018,4.2,46.23611111,-81.76611111
GRIFFIN LAKE (CLEAR),1776,1,2019,3.6,46.23611111,-81.76611111
GRINDSTONE LAKE,6354,1,2000,6.5,45.02,-76.95388889
GRINDSTONE LAKE,6354,1,2004,6.3,45.02,-76.95388889
GRINDSTONE LAKE,6354,2,1997,5.2,45.00888889,-76.95222222
GRINDSTONE LAKE,6354,2,1998,4.8,45.00888889,-76.95222222
GRINDSTONE LAKE,6354,2,1999,5.3,45.00888889,-76.95222222
GRINDSTONE LAKE,6354,2,2000,5.5,45.00888889,-76.95222222
GRINDSTONE LAKE,6354,2,2001,5,45.00888889,-76.95222222
GRINDSTONE LAKE,6354,2,2002,5.5,45.00888889,-76.95222222
GRINDSTONE LAKE,6354,2,2003,6.2,45.00888889,-76.95222222
GRINDSTONE LAKE,6354,2,2004,6,45.00888889,-76.95222222
GRINDSTONE LAKE,6354,3,2005,5,45.00888889,-76.95222222
GRIPPEN LAKE,6973,1,1996,2.7,44.50916667,-76.15361111
GRIPPEN LAKE,6973,1,1997,3,44.50916667,-76.15361111
GRIPPEN LAKE,6973,1,1999,3,44.50916667,-76.15361111
GRIPPEN LAKE,6973,2,2012,6.7,44.50833333,-76.15361111
GRIPPEN LAKE,6973,2,2013,4.6,44.50833333,-76.15361111
GRIPPEN LAKE,6973,2,2018,3,44.50833333,-76.15361111
GROOM LAKE (LYNX),1779,1,2004,3,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2006,2.7,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2007,2.7,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2008,2.4,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2009,2.6,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2010,3,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2011,3.3,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2012,4.3,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2013,3.6,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2014,3.2,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2015,3.4,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2016,4,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2017,3.4,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2018,3.4,45.53333333,-79.18333333
GROOM LAKE (LYNX),1779,1,2019,3.8,45.53333333,-79.18333333
GUENETTE LAKE,7594,1,2015,1.8,49.41083333,-82.34972222
GUERLEY LAKE,7513,1,2011,4.3,44.48222222,-76.36083333
GUERLEY LAKE,7513,1,2014,3.3,44.48222222,-76.36083333
GUERLEY LAKE,7513,1,2016,3.6,44.48222222,-76.36083333
GULL LAKE,1790,1,1997,6.3,44.85,-78.78333333
GULL LAKE,1790,1,1998,5.1,44.85,-78.78333333
GULL LAKE,1790,2,1998,5.8,44.85,-78.78333333
GULL LAKE,1790,3,1998,5.1,44.85,-78.78333333
GULL LAKE,1790,5,2011,2.4,44.865,-78.76916667
GULL LAKE,1790,5,2012,5.2,44.865,-78.76916667
GULL LAKE,1790,5,2013,5.2,44.865,-78.76916667
GULL LAKE,1790,5,2014,4.8,44.865,-78.76916667
GULL LAKE,1790,5,2015,5.3,44.865,-78.76916667
GULL LAKE,1791,1,1996,4.1,44.9225,-79.36861111
GULL LAKE,1791,1,1997,3.9,44.9225,-79.36861111
GULL LAKE,1791,1,1998,4.3,44.9225,-79.36861111
GULL LAKE,1791,1,1999,4.4,44.9225,-79.36861111
GULL LAKE,1791,1,2000,3.6,44.9225,-79.36861111
GULL LAKE,1791,1,2001,3.7,44.9225,-79.36861111
GULL LAKE,1791,1,2002,3.8,44.9225,-79.36861111
GULL LAKE,1791,1,2003,4.6,44.9225,-79.36861111
GULL LAKE,1791,1,2004,3.4,44.9225,-79.36861111
GULL LAKE,1791,1,2005,4.1,44.9225,-79.36861111
GULL LAKE,1791,1,2006,3.9,44.9225,-79.36861111
GULL LAKE,1791,1,2007,3.7,44.9225,-79.36861111
GULL LAKE,1791,1,2008,3,44.9225,-79.36861111
GULL LAKE,1791,1,2010,3,44.9225,-79.36861111
GULL LAKE,1791,1,2011,3.1,44.9225,-79.36861111
GULL LAKE,1791,1,2012,3.8,44.9225,-79.36861111
GULL LAKE,1791,1,2013,3.5,44.9225,-79.36861111
GULL LAKE,1791,1,2014,3.4,44.9225,-79.36861111
GULL LAKE,1791,1,2015,3.7,44.9225,-79.36861111
GULL LAKE,1791,2,1992,3.9,44.91861111,-79.3575
GULL LAKE,1791,2,1993,4.2,44.91861111,-79.3575
GULL LAKE,1791,2,1994,3.6,44.91861111,-79.3575
GULL LAKE,1791,2,1995,4.2,44.91861111,-79.3575
GULL LAKE,1791,2,2002,3.8,44.91861111,-79.3575
GULL LAKE,1791,2,2004,3.3,44.91861111,-79.3575
GULLFEATHER LAKE (GULL),1795,1,2002,2,45.09583333,-79.01916667
GULLWING LAKE,1799,1,2009,1.7,49.91305556,-92.57527778
GULLWING LAKE,1799,1,2010,1.5,49.91305556,-92.57527778
GULLWING LAKE,1799,1,2012,2.7,49.91305556,-92.57527778
GULLWING LAKE,1799,1,2013,2.3,49.91305556,-92.57527778
GULLWING LAKE,1799,1,2018,3.8,49.91305556,-92.57527778
GULLWING LAKE,1799,1,2019,2.5,49.91305556,-92.57527778
GUNTER LAKE,7067,1,2001,7.1,44.89722222,-77.53666667
GUNTER LAKE,7067,1,2002,5.6,44.89722222,-77.53666667
GUNTER LAKE,7067,2,2000,4.2,44.90222222,-77.53972222
HABERMEHL LAKE,1138,1,2004,3.1,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2005,2.9,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2006,3,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2007,2.6,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2008,3,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2009,3,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2010,3.5,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2011,2.5,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2012,2.5,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2013,2.5,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2014,2.6,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2015,2.8,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2016,2.2,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2017,2.7,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2018,2.9,44.215,-81.02722222
HABERMEHL LAKE,1138,1,2019,3,44.215,-81.02722222
HAGEN LAKE (CLEAR),1817,1,2010,5,46.29888889,-83.30111111
HAGEN LAKE (CLEAR),1817,1,2011,5.9,46.29888889,-83.30111111
HAGEN LAKE (CLEAR),1817,1,2012,5.6,46.29888889,-83.30111111
HAGEN LAKE (CLEAR),1817,1,2013,4.2,46.29888889,-83.30111111
HAGEN LAKE (CLEAR),1817,1,2014,4.5,46.29888889,-83.30111111
HAGEN LAKE (CLEAR),1817,1,2015,4.5,46.29888889,-83.30111111
HAGEN LAKE (CLEAR),1817,1,2016,4.9,46.29888889,-83.30111111
HAGEN LAKE (CLEAR),1817,1,2017,4.9,46.29888889,-83.30111111
HAGEN LAKE (CLEAR),1817,1,2018,4.8,46.29888889,-83.30111111
HAGEN LAKE (CLEAR),1817,1,2019,5,46.29888889,-83.30111111
HAGGART LAKE,1818,1,2004,1.5,45.1,-79.75
HAINES LAKE,1822,1,2012,3.1,45.34416667,-79.94194444
HAINES LAKE,1822,1,2014,1.8,45.34416667,-79.94194444
HAINES LAKE,1822,1,2018,2.5,45.34416667,-79.94194444
HALFMOON LAKE,1826,1,2005,3.7,48.60888889,-81.63472222
HALFWAY LAKE,1828,2,2004,4.8,45.40694444,-77.60555556
HALFWAY LAKE,1828,2,2005,4.1,45.40694444,-77.60555556
HALFWAY LAKE,1828,2,2006,4.7,45.40694444,-77.60555556
HALFWAY LAKE,1828,2,2007,5,45.40694444,-77.60555556
HALFWAY LAKE,1828,2,2009,5.4,45.40694444,-77.60555556
HALFWAY LAKE,1828,2,2016,4.7,45.40694444,-77.60555556
HALIBURTON LAKE,1830,1,2005,6.2,45.19888889,-78.39444444
HALIBURTON LAKE,1830,1,2006,7.4,45.19888889,-78.39444444
HALIBURTON LAKE,1830,1,2007,6.7,45.19888889,-78.39444444
HALIBURTON LAKE,1830,1,2017,4.5,45.19888889,-78.39444444
HALIBURTON LAKE,1830,1,2018,4.9,45.19888889,-78.39444444
HALIBURTON LAKE,1830,1,2019,6,45.19888889,-78.39444444
HALIBURTON LAKE,1830,2,2015,4.7,45.21722222,-78.41555556
HALIBURTON LAKE,1830,2,2016,4.5,45.21722222,-78.41555556
HALIBURTON LAKE,1830,2,2018,4.6,45.21722222,-78.41555556
HALIBURTON LAKE,1830,3,2014,4.6,45.19638889,-78.39138889
HALIBURTON LAKE,1830,4,2014,4.8,45.17888889,-78.39472222
HALIBURTON LAKE,1830,5,2014,4.8,45.21638889,-78.41027778
HALIBURTON LAKE,1830,6,2019,3.5,45.17888889,-78.39388889
HALLS LAKE,1837,1,1991,7.5,45.11916667,-78.7475
HALLS LAKE,1837,1,1994,7.3,45.11916667,-78.7475
HALLS LAKE,1837,1,1995,6.1,45.11916667,-78.7475
HALLS LAKE,1837,1,1996,7.2,45.11916667,-78.7475
HALLS LAKE,1837,1,1997,7,45.11916667,-78.7475
HALLS LAKE,1837,1,1998,7,45.11916667,-78.7475
HALLS LAKE,1837,1,1999,9,45.11916667,-78.7475
HALLS LAKE,1837,1,2000,5.7,45.11916667,-78.7475
HALLS LAKE,1837,1,2001,6,45.11916667,-78.7475
HALLS LAKE,1837,1,2002,6.8,45.11916667,-78.7475
HALLS LAKE,1837,1,2003,7.8,45.11916667,-78.7475
HALLS LAKE,1837,1,2004,6.8,45.11916667,-78.7475
HALLS LAKE,1837,1,2005,6.4,45.11916667,-78.7475
HALLS LAKE,1837,1,2006,8.1,45.11916667,-78.7475
HALLS LAKE,1837,2,2007,8.5,45.10944444,-78.72972222
HALLS LAKE,1837,2,2008,7.9,45.10944444,-78.72972222
HALLS LAKE,1837,2,2009,7.7,45.10944444,-78.72972222
HALLS LAKE,1837,2,2010,8.4,45.10944444,-78.72972222
HALLS LAKE,1837,2,2011,7.8,45.10944444,-78.72972222
